Time,EventCode,EventType,Type,ComputerName,LogName,RecordNumber
"2017-01-07T08:50:41.000-0400",26,4,Information,HOST0167,System,918864831
"2017-01-07T08:50:41.000-0400",7036,4,Information,HOST0167,System,917987484
"2017-01-07T08:50:42.000-0400",26,4,Information,HOST0167,System,53672219
"2017-01-07T08:50:42.000-0400",4672,0,Information,"BUSDEV-005",Security,974453936
"2017-01-07T08:51:37.000-0400",529,16,FailureAudit,"BUSDEV-002",Security,817150883
"2017-01-07T08:51:39.000-0400",4726,0,Information,"BUSDEV-006",Security,905513475
"2017-01-07T08:51:40.000-0400",539,16,FailureAudit,"BUSDEV-007",Security,899793047
"2017-01-07T08:51:41.000-0400",642,8,SuccessAudit,"BUSDEV-001",Security,90433554
"2017-01-07T08:51:41.000-0400",26,4,Information,HOST0167,System,609759856
"2017-01-07T08:51:41.000-0400",4673,0,Information,"BUSDEV-006",Security,370623290
"2017-01-07T08:51:41.000-0400",35,4,Information,HOST0201,System,561884668
"2017-01-07T08:51:42.000-0400",40961,2,Warning,HOST0201,System,216286457
"2017-01-07T08:52:37.000-0400",7036,4,Information,HOST0167,System,558345613
"2017-01-07T08:52:37.000-0400",40961,2,Warning,HOST0201,System,797873486
"2017-01-07T08:52:37.000-0400",17,1,Error,HOST0167,System,840771383
"2017-01-07T08:52:37.000-0400",35,4,Information,HOST0201,System,416059965
"2017-01-07T08:52:38.000-0400",29,1,Error,HOST0167,System,901944013
"2017-01-07T08:52:39.000-0400",7036,4,Information,HOST0167,System,372353230
"2017-01-07T08:52:39.000-0400",40961,2,Warning,HOST0201,System,970100440
"2017-01-07T08:52:40.000-0400",26,4,Information,HOST0167,System,166529857
"2017-01-07T08:52:41.000-0400",17,1,Error,HOST0167,System,260807328
"2017-01-07T08:52:42.000-0400",17,1,Error,HOST0167,System,711156358
"2017-01-07T08:53:37.000-0400",40961,2,Warning,HOST0201,System,750054690
"2017-01-07T08:53:37.000-0400",537,16,FailureAudit,"BUSDEV-008",Security,126234318
"2017-01-07T08:53:37.000-0400",17,1,Error,HOST0167,System,586881718
"2017-01-07T08:53:37.000-0400",35,4,Information,HOST0201,System,205748011
"2017-01-07T08:53:37.000-0400",29,1,Error,HOST0167,System,576864705
"2017-01-07T08:53:38.000-0400",4743,0,Information,"BUSDEV-002",Security,856769603
"2017-01-07T08:53:38.000-0400",26,4,Information,HOST0167,System,622272482
"2017-01-07T08:53:38.000-0400",35,4,Information,HOST0201,System,342049539
"2017-01-07T08:53:39.000-0400",17,1,Error,HOST0167,System,34241843
"2017-01-07T08:53:39.000-0400",40961,2,Warning,HOST0201,System,822033812
"2017-01-07T08:53:39.000-0400",552,8,SuccessAudit,"BUSDEV-007",Security,41868943
"2017-01-07T08:53:39.000-0400",4688,0,Information,"BUSDEV-003",Security,31950208
"2017-01-07T08:53:39.000-0400",7036,4,Information,HOST0167,System,737572848
"2017-01-07T08:53:39.000-0400",26,4,Information,HOST0167,System,124644267
"2017-01-07T08:53:40.000-0400",35,4,Information,HOST0201,System,770581855
"2017-01-07T08:53:40.000-0400",29,1,Error,HOST0167,System,402278029
"2017-01-07T08:53:41.000-0400",4688,0,Information,"BUSDEV-006",Security,426678122
"2017-01-07T08:53:42.000-0400",7036,4,Information,HOST0167,System,970151495
"2017-01-07T08:54:37.000-0400",552,8,SuccessAudit,"BUSDEV-006",Security,522939548
"2017-01-07T08:54:38.000-0400",537,16,FailureAudit,"BUSDEV-002",Security,315110054
"2017-01-07T09:49:39.000-0400",29,1,Error,HOST0167,System,635141468
"2017-01-07T09:49:41.000-0400",17,1,Error,HOST0167,System,400649509
"2017-01-07T09:49:41.000-0400",35,4,Information,HOST0201,System,730858112
"2017-01-07T09:49:41.000-0400",40961,2,Warning,HOST0201,System,991145937
"2017-01-07T09:49:41.000-0400",7036,4,Information,HOST0167,System,160719153
"2017-01-07T09:49:42.000-0400",17,1,Error,HOST0167,System,391043458
"2017-01-07T09:49:42.000-0400",40961,2,Warning,HOST0201,System,461754856
"2017-01-07T09:50:37.000-0400",29,1,Error,HOST0167,System,253974765
"2017-01-07T09:50:37.000-0400",40961,2,Warning,HOST0201,System,81541120
"2017-01-07T09:50:37.000-0400",529,16,FailureAudit,"BUSDEV-007",Security,20959340
"2017-01-07T09:50:37.000-0400",17,1,Error,HOST0167,System,777380029
"2017-01-07T09:50:37.000-0400",19,4,Information,"BUSDEV-002",System,969269852
"2017-01-07T09:50:37.000-0400",540,8,SuccessAudit,"BUSDEV-004",Security,455945256
"2017-01-07T09:50:37.000-0400",35,4,Information,HOST0201,System,364830461
"2017-01-07T09:50:37.000-0400",624,8,SuccessAudit,"BUSDEV-007",Security,817120294
"2017-01-07T09:50:39.000-0400",4689,0,Information,"BUSDEV-004",Security,293533525
"2017-01-07T09:50:39.000-0400",7036,4,Information,HOST0167,System,462803973
"2017-01-07T09:50:39.000-0400",26,4,Information,HOST0167,System,89358354
"2017-01-07T09:50:39.000-0400",17,1,Error,HOST0167,System,878959328
"2017-01-07T09:50:41.000-0400",537,16,FailureAudit,"BUSDEV-007",Security,810576199
"2017-01-07T09:50:41.000-0400",29,1,Error,HOST0167,System,200872598
"2017-01-07T09:50:41.000-0400",539,16,FailureAudit,"BUSDEV-007",Security,630368486
"2017-01-07T09:50:42.000-0400",528,8,SuccessAudit,"BUSDEV-001",Security,913426368
"2017-01-07T09:50:42.000-0400",35,4,Information,HOST0201,System,306296095
"2017-01-07T09:51:37.000-0400",26,4,Information,HOST0167,System,854115653
"2017-01-07T09:51:38.000-0400",26,4,Information,HOST0167,System,463435290
"2017-01-07T09:51:40.000-0400",7036,4,Information,HOST0167,System,425587801
"2017-01-07T09:51:40.000-0400",624,8,SuccessAudit,"BUSDEV-008",Security,60289856
"2017-01-07T09:51:40.000-0400",17,1,Error,HOST0167,System,946653240
"2017-01-07T09:51:40.000-0400",4739,0,Information,"BUSDEV-007",Security,303278840
"2017-01-07T09:51:41.000-0400",540,8,SuccessAudit,"BUSDEV-005",Security,765021741
"2017-01-07T09:51:41.000-0400",642,8,SuccessAudit,"BUSDEV-001",Security,675326898
"2017-01-07T09:51:42.000-0400",17,1,Error,HOST0167,System,979190505
"2017-01-07T09:52:37.000-0400",40961,2,Warning,HOST0201,System,653947703
"2017-01-07T09:52:37.000-0400",4672,0,Information,"BUSDEV-007",Security,435471456
"2017-01-07T09:52:37.000-0400",40961,2,Warning,HOST0201,System,429433328
"2017-01-07T09:52:37.000-0400",35,4,Information,HOST0201,System,959769041
"2017-01-07T09:52:37.000-0400",537,16,FailureAudit,"BUSDEV-007",Security,395716825
"2017-01-07T09:52:38.000-0400",628,8,SuccessAudit,"BUSDEV-006",Security,919138619
"2017-01-07T09:52:38.000-0400",26,4,Information,HOST0167,System,657731271
"2017-01-07T09:52:38.000-0400",628,8,SuccessAudit,"BUSDEV-004",Security,866560591
"2017-01-07T09:52:39.000-0400",26,4,Information,HOST0167,System,988961199
"2017-01-07T09:52:39.000-0400",4673,0,Information,"BUSDEV-001",Security,689491769
"2017-01-07T09:52:39.000-0400",40961,2,Warning,HOST0201,System,256059203
"2017-01-07T09:52:40.000-0400",35,4,Information,HOST0201,System,515126309
"2017-01-07T09:52:42.000-0400",29,1,Error,HOST0167,System,559038358
"2017-01-07T09:53:37.000-0400",4726,0,Information,"BUSDEV-001",Security,54937573
"2017-01-07T09:53:37.000-0400",29,1,Error,HOST0167,System,515872477
"2017-01-07T09:53:37.000-0400",7036,4,Information,HOST0167,System,277593770
"2017-01-07T09:53:37.000-0400",26,4,Information,HOST0167,System,418164744
"2017-01-07T09:53:39.000-0400",4743,0,Information,"BUSDEV-003",Security,312922679
"2017-01-07T09:53:40.000-0400",7036,4,Information,HOST0167,System,806116371
"2017-01-07T09:53:40.000-0400",4743,0,Information,"BUSDEV-008",Security,396301661
"2017-01-07T09:53:42.000-0400",552,8,SuccessAudit,"BUSDEV-007",Security,594303463
"2017-01-07T09:53:42.000-0400",4726,0,Information,"BUSDEV-004",Security,754642681
"2017-01-07T09:54:37.000-0400",528,8,SuccessAudit,"BUSDEV-006",Security,898990531
"2017-01-07T09:54:37.000-0400",7036,4,Information,HOST0167,System,784573535
"2017-01-07T09:54:38.000-0400",29,1,Error,HOST0167,System,8396314
"2017-01-07T10:49:41.000-0400",35,4,Information,HOST0201,System,180486352
"2017-01-07T10:49:42.000-0400",7036,4,Information,HOST0167,System,224387750
"2017-01-07T10:50:37.000-0400",4739,0,Information,"BUSDEV-002",Security,808432673
"2017-01-07T10:50:37.000-0400",26,4,Information,HOST0167,System,89844004
"2017-01-07T10:50:38.000-0400",40961,2,Warning,HOST0201,System,386118848
"2017-01-07T10:50:38.000-0400",26,4,Information,HOST0167,System,712615299
"2017-01-07T10:50:39.000-0400",40961,2,Warning,HOST0201,System,585779699
"2017-01-07T10:50:39.000-0400",17,1,Error,HOST0167,System,182539250
"2017-01-07T10:50:39.000-0400",7036,4,Information,HOST0167,System,89278068
"2017-01-07T10:50:40.000-0400",35,4,Information,HOST0201,System,20933267
"2017-01-07T10:50:40.000-0400",642,8,SuccessAudit,"BUSDEV-008",Security,761459637
"2017-01-07T10:50:40.000-0400",35,4,Information,HOST0201,System,668462622
"2017-01-07T10:51:37.000-0400",4718,0,Information,"BUSDEV-002",Security,236171233
"2017-01-07T10:51:38.000-0400",4689,0,Information,"BUSDEV-003",Security,136697803
"2017-01-07T10:51:39.000-0400",7036,4,Information,HOST0167,System,922910577
"2017-01-07T10:51:40.000-0400",26,4,Information,HOST0167,System,900503625
"2017-01-07T10:51:40.000-0400",40961,2,Warning,HOST0201,System,630569436
"2017-01-07T10:51:42.000-0400",7036,4,Information,HOST0167,System,81561602
"2017-01-07T10:52:37.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,368758564
"2017-01-07T10:52:37.000-0400",35,4,Information,HOST0201,System,273715260
"2017-01-07T10:52:37.000-0400",552,8,SuccessAudit,"BUSDEV-007",Security,116763285
"2017-01-07T10:52:37.000-0400",4718,0,Information,"BUSDEV-002",Security,942788190
"2017-01-07T10:52:37.000-0400",29,1,Error,HOST0167,System,223733332
"2017-01-07T10:52:38.000-0400",4743,0,Information,"BUSDEV-008",Security,949419473
"2017-01-07T10:52:39.000-0400",4717,0,Information,"BUSDEV-008",Security,692985466
"2017-01-07T10:52:40.000-0400",17,1,Error,HOST0167,System,245469155
"2017-01-07T10:52:40.000-0400",35,4,Information,HOST0201,System,149944072
"2017-01-07T10:52:40.000-0400",29,1,Error,HOST0167,System,61523949
"2017-01-07T10:52:42.000-0400",1102,4,Information,"BUSDEV-008",Security,724198781
"2017-01-07T10:52:42.000-0400",4672,0,Information,"BUSDEV-001",Security,798315426
"2017-01-07T10:53:37.000-0400",17,1,Error,HOST0167,System,108995573
"2017-01-07T10:53:39.000-0400",4739,0,Information,"BUSDEV-002",Security,410004904
"2017-01-07T10:53:40.000-0400",29,1,Error,HOST0167,System,661168595
"2017-01-07T10:53:42.000-0400",17,1,Error,HOST0167,System,94814214
"2017-01-07T10:54:37.000-0400",35,4,Information,HOST0201,System,687024855
"2017-01-07T10:54:37.000-0400",7036,4,Information,HOST0167,System,421106442
"2017-01-07T10:54:37.000-0400",4717,0,Information,"BUSDEV-003",Security,485100173
"2017-01-07T10:54:37.000-0400",26,4,Information,HOST0167,System,551514565
"2017-01-07T10:54:39.000-0400",40961,2,Warning,HOST0201,System,997022050
"2017-01-07T10:54:40.000-0400",29,1,Error,HOST0167,System,591653818
"2017-01-07T11:47:40.000-0400",540,8,SuccessAudit,"BUSDEV-006",Security,532393743
"2017-01-07T11:47:40.000-0400",26,4,Information,HOST0167,System,477152710
"2017-01-07T11:47:42.000-0400",4689,0,Information,"BUSDEV-004",Security,115707118
"2017-01-07T11:47:42.000-0400",17,1,Error,HOST0167,System,187104289
"2017-01-07T11:48:38.000-0400",40961,2,Warning,HOST0201,System,734001052
"2017-01-07T11:48:38.000-0400",26,4,Information,HOST0167,System,732630672
"2017-01-07T11:48:39.000-0400",29,1,Error,HOST0167,System,527176712
"2017-01-07T11:48:39.000-0400",35,4,Information,HOST0201,System,270613019
"2017-01-07T11:48:40.000-0400",40961,2,Warning,HOST0201,System,181986991
"2017-01-07T11:48:40.000-0400",539,16,FailureAudit,"BUSDEV-003",Security,262336019
"2017-01-07T11:49:37.000-0400",4739,0,Information,"BUSDEV-008",Security,780702922
"2017-01-07T11:49:37.000-0400",4717,0,Information,"BUSDEV-005",Security,985248867
"2017-01-07T11:49:37.000-0400",7036,4,Information,HOST0167,System,152445674
"2017-01-07T11:49:38.000-0400",35,4,Information,HOST0201,System,510584227
"2017-01-07T11:49:38.000-0400",35,4,Information,HOST0201,System,229437340
"2017-01-07T11:49:38.000-0400",26,4,Information,HOST0167,System,544584746
"2017-01-07T11:49:40.000-0400",7036,4,Information,HOST0167,System,218613728
"2017-01-07T11:49:42.000-0400",40961,2,Warning,HOST0201,System,162302405
"2017-01-07T11:49:42.000-0400",644,8,SuccessAudit,"BUSDEV-005",Security,35049120
"2017-01-07T11:50:37.000-0400",7036,4,Information,HOST0167,System,859643534
"2017-01-07T11:50:38.000-0400",29,1,Error,HOST0167,System,262442786
"2017-01-07T11:50:39.000-0400",29,1,Error,HOST0167,System,864871823
"2017-01-07T11:50:40.000-0400",4739,0,Information,"BUSDEV-006",Security,589869141
"2017-01-07T11:50:42.000-0400",4718,0,Information,"BUSDEV-002",Security,573390272
"2017-01-07T11:51:37.000-0400",4726,0,Information,"BUSDEV-007",Security,803214414
"2017-01-07T11:51:38.000-0400",4726,0,Information,"BUSDEV-003",Security,621993658
"2017-01-07T11:51:40.000-0400",17,1,Error,HOST0167,System,651740472
"2017-01-07T11:51:40.000-0400",642,8,SuccessAudit,"BUSDEV-002",Security,301031399
"2017-01-07T11:51:42.000-0400",1102,4,Information,"BUSDEV-002",Security,203400283
"2017-01-07T11:52:38.000-0400",17,1,Error,HOST0167,System,540956576
"2017-01-07T11:52:39.000-0400",4673,0,Information,"BUSDEV-002",Security,956845793
"2017-01-07T12:47:42.000-0400",4726,0,Information,"BUSDEV-002",Security,329424935
"2017-01-07T12:48:38.000-0400",1102,4,Information,"BUSDEV-001",Security,718707906
"2017-01-07T12:48:40.000-0400",35,4,Information,HOST0201,System,3073075
"2017-01-07T12:49:39.000-0400",528,8,SuccessAudit,"BUSDEV-004",Security,447120269
"2017-01-07T12:49:42.000-0400",40961,2,Warning,HOST0201,System,577120124
"2017-01-07T12:50:39.000-0400",26,4,Information,HOST0167,System,575543745
"2017-01-07T12:50:42.000-0400",4673,0,Information,"BUSDEV-001",Security,195160154
"2017-01-07T12:51:37.000-0400",29,1,Error,HOST0167,System,224017215
"2017-01-07T12:51:37.000-0400",17,1,Error,HOST0167,System,934692087
"2017-01-07T13:48:39.000-0400",7036,4,Information,HOST0167,System,716117911
"2017-01-07T13:50:39.000-0400",7036,4,Information,HOST0167,System,982034906
"2017-01-07T13:52:37.000-0400",29,1,Error,HOST0167,System,451993265
"2017-01-07T14:48:40.000-0400",35,4,Information,HOST0201,System,829979801
"2017-01-07T14:48:40.000-0400",40961,2,Warning,HOST0201,System,430570411
"2017-01-07T14:49:38.000-0400",35,4,Information,HOST0201,System,801110022
"2017-01-07T14:49:39.000-0400",17,1,Error,HOST0167,System,390522233
"2017-01-07T14:50:39.000-0400",29,1,Error,HOST0167,System,38009295
"2017-01-07T14:50:42.000-0400",4726,0,Information,"BUSDEV-004",Security,889379181
"2017-01-07T14:51:39.000-0400",7036,4,Information,HOST0167,System,422400351
"2017-01-07T14:51:40.000-0400",539,16,FailureAudit,"BUSDEV-002",Security,248359231
"2017-01-07T14:51:42.000-0400",26,4,Information,HOST0167,System,95989319
"2017-01-07T15:47:42.000-0400",4689,0,Information,"BUSDEV-005",Security,63820961
"2017-01-07T15:48:38.000-0400",628,8,SuccessAudit,"BUSDEV-004",Security,944513512
"2017-01-07T15:48:38.000-0400",35,4,Information,HOST0201,System,646276301
"2017-01-07T15:49:37.000-0400",4739,0,Information,"BUSDEV-003",Security,110740607
"2017-01-07T15:49:39.000-0400",528,8,SuccessAudit,"BUSDEV-004",Security,533845207
"2017-01-07T15:50:37.000-0400",4689,0,Information,"BUSDEV-003",Security,142224405
"2017-01-07T15:50:38.000-0400",4726,0,Information,"BUSDEV-001",Security,803444589
"2017-01-07T15:50:39.000-0400",642,8,SuccessAudit,"BUSDEV-007",Security,687968860
"2017-01-07T15:50:42.000-0400",40961,2,Warning,HOST0201,System,571151207
"2017-01-07T15:51:40.000-0400",528,8,SuccessAudit,"BUSDEV-004",Security,524958060
"2017-01-07T15:52:40.000-0400",17,1,Error,HOST0167,System,563447296
"2017-01-07T15:52:40.000-0400",26,4,Information,HOST0167,System,549355342
"2017-01-07T15:52:41.000-0400",29,1,Error,HOST0167,System,79501855
"2017-01-07T15:52:41.000-0400",26,4,Information,HOST0167,System,937136375
"2017-01-07T16:48:38.000-0400",7036,4,Information,HOST0167,System,549566531
"2017-01-07T16:48:42.000-0400",29,1,Error,HOST0167,System,15170009
"2017-01-07T16:49:39.000-0400",40961,2,Warning,HOST0201,System,613571950
"2017-01-07T16:49:40.000-0400",17,1,Error,HOST0167,System,101682226
"2017-01-07T16:49:41.000-0400",35,4,Information,HOST0201,System,623131482
"2017-01-07T16:49:41.000-0400",35,4,Information,HOST0201,System,290450416
"2017-01-07T16:50:40.000-0400",7036,4,Information,HOST0167,System,995599065
"2017-01-07T16:50:41.000-0400",4672,0,Information,"BUSDEV-007",Security,230760964
"2017-01-07T16:51:37.000-0400",17,1,Error,HOST0167,System,378529229
"2017-01-07T16:51:37.000-0400",40961,2,Warning,HOST0201,System,807212730
"2017-01-07T16:51:37.000-0400",35,4,Information,HOST0201,System,791200642
"2017-01-07T16:51:37.000-0400",17,1,Error,HOST0167,System,357071838
"2017-01-07T16:51:38.000-0400",7036,4,Information,HOST0167,System,340247500
"2017-01-07T16:51:40.000-0400",29,1,Error,HOST0167,System,690452890
"2017-01-07T16:51:42.000-0400",26,4,Information,HOST0167,System,805275707
"2017-01-07T16:52:37.000-0400",4718,0,Information,"BUSDEV-001",Security,468968797
"2017-01-07T16:52:39.000-0400",26,4,Information,HOST0167,System,204027681
"2017-01-07T16:52:40.000-0400",529,16,FailureAudit,"BUSDEV-007",Security,742335890
"2017-01-07T17:48:37.000-0400",40961,2,Warning,HOST0201,System,79289910
"2017-01-07T17:48:38.000-0400",644,8,SuccessAudit,"BUSDEV-007",Security,759991239
"2017-01-07T17:48:39.000-0400",7036,4,Information,HOST0167,System,307530980
"2017-01-07T17:48:39.000-0400",4718,0,Information,"BUSDEV-003",Security,658576778
"2017-01-07T17:48:39.000-0400",26,4,Information,HOST0167,System,344602428
"2017-01-07T17:48:39.000-0400",537,16,FailureAudit,"BUSDEV-004",Security,226909540
"2017-01-07T17:48:39.000-0400",35,4,Information,HOST0201,System,577929781
"2017-01-07T17:48:40.000-0400",29,1,Error,HOST0167,System,302534142
"2017-01-07T17:48:42.000-0400",26,4,Information,HOST0167,System,453999033
"2017-01-07T17:49:37.000-0400",7036,4,Information,HOST0167,System,410360135
"2017-01-07T17:49:39.000-0400",539,16,FailureAudit,"BUSDEV-005",Security,565451026
"2017-01-07T17:49:41.000-0400",40961,2,Warning,HOST0201,System,187424905
"2017-01-07T17:49:41.000-0400",17,1,Error,HOST0167,System,714971606
"2017-01-07T17:49:42.000-0400",35,4,Information,HOST0201,System,368272285
"2017-01-07T17:49:42.000-0400",624,8,SuccessAudit,"BUSDEV-004",Security,855032701
"2017-01-07T17:50:40.000-0400",528,8,SuccessAudit,"BUSDEV-004",Security,673900105
"2017-01-07T17:50:42.000-0400",29,1,Error,HOST0167,System,937705076
"2017-01-07T17:50:42.000-0400",35,4,Information,HOST0201,System,751078785
"2017-01-07T17:51:37.000-0400",17,1,Error,HOST0167,System,501974756
"2017-01-07T17:51:40.000-0400",40961,2,Warning,HOST0201,System,955479655
"2017-01-07T17:51:41.000-0400",29,1,Error,HOST0167,System,553279409
"2017-01-07T17:52:37.000-0400",537,16,FailureAudit,"BUSDEV-007",Security,100683884
"2017-01-07T17:52:38.000-0400",40961,2,Warning,HOST0201,System,420163604
"2017-01-07T17:52:39.000-0400",29,1,Error,HOST0167,System,884562624
"2017-01-07T17:52:39.000-0400",26,4,Information,HOST0167,System,384077160
"2017-01-07T17:52:40.000-0400",7036,4,Information,HOST0167,System,846979811
"2017-01-07T17:52:40.000-0400",17,1,Error,HOST0167,System,625167512
"2017-01-07T17:52:41.000-0400",26,4,Information,HOST0167,System,449428612
"2017-01-07T18:48:38.000-0400",17,1,Error,HOST0167,System,378747014
"2017-01-07T18:48:39.000-0400",40961,2,Warning,HOST0201,System,656634338
"2017-01-07T18:48:39.000-0400",539,16,FailureAudit,"BUSDEV-007",Security,127774564
"2017-01-07T18:48:40.000-0400",552,8,SuccessAudit,"BUSDEV-002",Security,362234312
