Dec 12 2016 11:49:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 02:59:49 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:48m:59s, Bytes xmt: 17228375, Bytes rcv: 3080847, Reason: Connection Lost
Dec 28 2016 02:49:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = djohnson, IP = 10.3.10.180, Session disconnected. Session type = SSL, Duration = 9h:37m:57s, Bytes xmt: 9203119, Bytes rcv: 201116, Reason: Connection Lost
Dec 28 2016 02:32:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session disconnected. Session type = IKE, Duration = 9h:7m:45s, Bytes xmt: 8001768, Bytes rcv: 897290, Reason: Connection Lost
Dec 28 2016 02:57:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fyards, IP = 10.1.10.107, Session disconnected. Session type = IPsec, Duration = 9h:30m:45s, Bytes xmt: 11443101, Bytes rcv: 475076, Reason: Connection Lost
Dec 28 2016 01:55:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = spahkthecah, IP = 10.1.10.230, Session disconnected. Session type = SSL, Duration = 8h:14m:9s, Bytes xmt: 7924761, Bytes rcv: 833464, Reason: Connection Lost
Dec 28 2016 04:09:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ptoscani, IP = 10.1.10.38, Session disconnected. Session type = IKE, Duration = 9h:5m:53s, Bytes xmt: 22898758, Bytes rcv: 3232328, Reason: Connection Lost
Dec 28 2016 8:12:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yowen, IP = 10.2.10.170, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 9:12:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 9:27:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = nsharpe, IP = 10.3.10.4, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 11:12:36 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apreusig, IP = 10.2.10.92, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 11:32:24 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = emaxwell, IP = 10.3.10.46, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 11:36:19 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 11:59:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.3.10.21, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 13:3:0 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.2.10.45, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 13:42:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rerde, IP = 10.2.10.99, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 14:17:36 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 14:23:25 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = svoronoff, IP = 10.1.10.56, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 14:35:9 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 14:43:9 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apucci, IP = 10.3.10.53, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 16:4:36 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = mkemmerer, IP = 10.2.10.3, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 17:08:33 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yowen, IP = 10.2.10.170, Session disconnected. Session type = SSL, Duration = 8h:55m:43s, Bytes xmt: 17611089, Bytes rcv: 1862125, Reason: Connection Lost
Dec 28 2016 16:45:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gzuyeva, IP = 10.2.10.69, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 17:8:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gvoronoff, IP = 10.1.10.163, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 17:42:32 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session disconnected. Session type = IKE, Duration = 8h:29m:42s, Bytes xmt: 11872485, Bytes rcv: 1807536, Reason: Connection Lost
Dec 28 2016 18:31:23 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = nsharpe, IP = 10.3.10.4, Session disconnected. Session type = SSL, Duration = 9h:3m:33s, Bytes xmt: 11156420, Bytes rcv: 1211237, Reason: Connection Lost
Dec 28 2016 17:33:37 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = showser, IP = 10.1.10.147, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 20:09:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apreusig, IP = 10.2.10.92, Session disconnected. Session type = SSL, Duration = 8h:56m:12s, Bytes xmt: 5795006, Bytes rcv: 74045, Reason: Connection Lost
Dec 28 2016 19:31:31 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 10.1.10.201, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 28 2016 20:59:00 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = emaxwell, IP = 10.3.10.46, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:26m:10s, Bytes xmt: 21652638, Bytes rcv: 210562, Reason: Connection Lost
Dec 28 2016 21:29:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session disconnected. Session type = IKE, Duration = 9h:53m:3s, Bytes xmt: 7679789, Bytes rcv: 1287400, Reason: Connection Lost
Dec 28 2016 21:20:18 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.3.10.21, Session disconnected. Session type = IKE, Duration = 9h:20m:28s, Bytes xmt: 8274967, Bytes rcv: 1028625, Reason: Connection Lost
Dec 28 2016 22:54:10 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.2.10.45, Session disconnected. Session type = IKE, Duration = 9h:50m:20s, Bytes xmt: 17599457, Bytes rcv: 554874, Reason: Connection Lost
Dec 28 2016 22:08:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rerde, IP = 10.2.10.99, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:25m:23s, Bytes xmt: 10185923, Bytes rcv: 1824190, Reason: Connection Lost
Dec 28 2016 23:12:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session disconnected. Session type = IPsec, Duration = 8h:54m:52s, Bytes xmt: 5297116, Bytes rcv: 124452, Reason: Connection Lost
Dec 28 2016 23:17:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = svoronoff, IP = 10.1.10.56, Session disconnected. Session type = SSL, Duration = 8h:54m:7s, Bytes xmt: 6197299, Bytes rcv: 932742, Reason: Connection Lost
Dec 29 2016 00:02:25 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session disconnected. Session type = SSL, Duration = 9h:26m:35s, Bytes xmt: 14596288, Bytes rcv: 1458915, Reason: Connection Lost
Dec 28 2016 22:52:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apucci, IP = 10.3.10.53, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:8m:57s, Bytes xmt: 8657774, Bytes rcv: 800664, Reason: Connection Lost
Dec 29 2016 01:14:16 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = mkemmerer, IP = 10.2.10.3, Session disconnected. Session type = IPsec, Duration = 9h:9m:26s, Bytes xmt: 21831431, Bytes rcv: 3715226, Reason: Connection Lost
Dec 29 2016 02:44:36 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gzuyeva, IP = 10.2.10.69, Session disconnected. Session type = SSL, Duration = 9h:58m:46s, Bytes xmt: 10135752, Bytes rcv: 420309, Reason: Connection Lost
Dec 29 2016 02:59:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gvoronoff, IP = 10.1.10.163, Session disconnected. Session type = IPsec, Duration = 9h:51m:5s, Bytes xmt: 15907364, Bytes rcv: 1195321, Reason: Connection Lost
Dec 29 2016 02:54:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = showser, IP = 10.1.10.147, Session disconnected. Session type = SSL, Duration = 9h:20m:51s, Bytes xmt: 23078544, Bytes rcv: 2102961, Reason: Connection Lost
Dec 29 2016 01:45:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 09:34:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session disconnected. Session type = SSL, Duration = 7h:48m:55s, Bytes xmt: 5236788, Bytes rcv: 623254, Reason: Connection Lost
Dec 29 2016 9:7:44 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbottazzi, IP = 10.3.10.18, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 11:48:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = npearce, IP = 10.2.10.70, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 14:1:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = arangel, IP = 10.1.10.15, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 14:2:6 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 14:4:15 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = edutra, IP = 10.2.10.77, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 14:22:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kperna, IP = 10.2.10.9, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 14:31:27 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 14:45:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbunch, IP = 10.2.10.82, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 16:31:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cberztiss, IP = 10.1.10.100, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 18:52:10 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbottazzi, IP = 10.3.10.18, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:44m:20s, Bytes xmt: 6150363, Bytes rcv: 1101049, Reason: Connection Lost
Dec 29 2016 17:45:2 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewilliams, IP = 10.1.10.133, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 19:9:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gnooteboom, IP = 10.1.10.12, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 19:17:39 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpeha, IP = 10.1.10.75, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 29 2016 20:47:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = npearce, IP = 10.2.10.70, Session disconnected. Session type = IPsec, Duration = 8h:58m:27s, Bytes xmt: 17923344, Bytes rcv: 3274516, Reason: Connection Lost
Dec 29 2016 23:08:38 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = arangel, IP = 10.1.10.15, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:6m:48s, Bytes xmt: 20966049, Bytes rcv: 2395389, Reason: Connection Lost
Dec 29 2016 23:41:38 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session disconnected. Session type = SSL, Duration = 9h:38m:48s, Bytes xmt: 8655262, Bytes rcv: 533669, Reason: Connection Lost
Dec 29 2016 22:46:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = edutra, IP = 10.2.10.77, Session disconnected. Session type = IKE, Duration = 8h:41m:51s, Bytes xmt: 3998853, Bytes rcv: 36960, Reason: Connection Lost
Dec 29 2016 23:57:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kperna, IP = 10.2.10.9, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:35m:0s, Bytes xmt: 15096257, Bytes rcv: 1441036, Reason: Connection Lost
Dec 30 2016 00:11:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbunch, IP = 10.2.10.82, Session disconnected. Session type = IPsec, Duration = 9h:25m:55s, Bytes xmt: 21097246, Bytes rcv: 1692388, Reason: Connection Lost
Dec 29 2016 23:57:24 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session disconnected. Session type = IPsec, Duration = 9h:26m:0s, Bytes xmt: 23636030, Bytes rcv: 1366085, Reason: Connection Lost
Dec 30 2016 00:43:01 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cberztiss, IP = 10.1.10.100, Session disconnected. Session type = IPsec, Duration = 8h:11m:11s, Bytes xmt: 17807749, Bytes rcv: 2511790, Reason: Connection Lost
Dec 30 2016 03:24:29 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewilliams, IP = 10.1.10.133, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:38m:39s, Bytes xmt: 17172234, Bytes rcv: 3344698, Reason: Connection Lost
Dec 30 2016 04:18:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gnooteboom, IP = 10.1.10.12, Session disconnected. Session type = IPsec, Duration = 9h:8m:45s, Bytes xmt: 12214499, Bytes rcv: 1794707, Reason: Connection Lost
Dec 30 2016 04:47:58 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpeha, IP = 10.1.10.75, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:30m:8s, Bytes xmt: 11035916, Bytes rcv: 436133, Reason: Connection Lost
Dec 30 2016 9:24:33 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bhussain, IP = 10.3.10.50, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 11:38:5 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbridgland, IP = 10.2.10.25, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 14:2:1 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sle, IP = 10.1.10.72, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 14:29:36 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dtempesti, IP = 10.1.10.93, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 16:5:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rroberts, IP = 10.1.10.35, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 16:9:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fullian, IP = 246.236.207.151, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 16:12:47 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pleuchs, IP = 10.1.10.156, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 17:13:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sscallion, IP = 10.1.10.216, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 17:22:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = swrappe, IP = 10.1.10.188, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 17:54:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bhussain, IP = 10.3.10.50, Session disconnected. Session type = IPsec, Duration = 8h:29m:45s, Bytes xmt: 11986211, Bytes rcv: 2214622, Reason: Connection Lost
